account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage
0x0000000000000000000000000000000000000005,BTC,46054.0086,0.3416,BUY,2024-01-13 14:16:00,-0.7954,CLOSE,25.76,4
0x000000000000000000000000000000000000001d,ETH,2487.3575,0.1508,SELL,2024-01-13 10:21:00,-0.8386,CLOSE,-23.83,9
0x0000000000000000000000000000000000000014,DOGE,0.0804,2.1127,SELL,2024-01-13 22:23:00,1.477,OPEN,0.0,7
0x0000000000000000000000000000000000000009,SOL,100.5063,4.4124,BUY,2024-01-13 18:45:00,0.6861,OPEN,0.0,5
0x000000000000000000000000000000000000000b,ETH,2414.8056,1.4693,SELL,2024-01-13 14:36:00,-2.5446,OPEN,0.0,3
0x0000000000000000000000000000000000000014,SOL,99.8765,2.931,BUY,2024-01-13 16:35:00,-1.1603,CLOSE,-71.87,5
0x000000000000000000000000000000000000000d,ARB,1.2048,2.3258,BUY,2024-01-13 13:31:00,1.0665,OPEN,0.0,4
0x0000000000000000000000000000000000000005,ETH,2440.7825,1.896,SELL,2024-01-13 21:12:00,-0.2021,OPEN,0.0,6
0x0000000000000000000000000000000000000019,ETH,2348.2044,3.3433,BUY,2024-01-13 07:19:00,0.7157,LIQUIDATION,-592.92,2
0x000000000000000000000000000000000000001a,SOL,99.8952,12.7423,BUY,2024-01-13 07:12:00,-0.548,CLOSE,1669.64,6
0x0000000000000000000000000000000000000011,BTC,45084.8777,13.1048,BUY,2024-01-13 02:27:00,0.4594,CLOSE,-148.61,7
0x0000000000000000000000000000000000000003,DOGE,0.0806,1.3113,SELL,2024-01-13 04:51:00,-1.6898,CLOSE,20.05,6
0x0000000000000000000000000000000000000019,BTC,44675.4169,3.1478,BUY,2024-01-13 19:51:00,0.5924,OPEN,0.0,2
0x000000000000000000000000000000000000000d,BTC,45337.6953,0.314,SELL,2024-01-13 04:48:00,0.4998,OPEN,0.0,8
0x000000000000000000000000000000000000001c,BTC,42527.2456,0.9051,BUY,2024-01-13 07:18:00,-1.1987,OPEN,0.0,7
0x000000000000000000000000000000000000000f,BTC,44000.9968,0.755,SELL,2024-01-13 00:43:00,2.3993,CLOSE,4.64,2
0x0000000000000000000000000000000000000023,SOL,99.5627,0.9861,SELL,2024-01-13 18:10:00,-4.0939,OPEN,0.0,7
0x0000000000000000000000000000000000000027,SOL,101.5082,0.4309,BUY,2024-01-13 02:50:00,0.2757,CLOSE,55.46,4
0x000000000000000000000000000000000000000b,BTC,45454.8638,2.0855,BUY,2024-01-13 12:51:00,-1.962,LIQUIDATION,-252.38,8
0x0000000000000000000000000000000000000020,BTC,46250.9677,1.1451,BUY,2024-01-13 11:07:00,0.0383,OPEN,0.0,3
0x0000000000000000000000000000000000000018,ETH,2411.0256,0.9078,SELL,2024-01-13 23:53:00,-1.2818,OPEN,0.0,6
0x0000000000000000000000000000000000000009,ETH,2441.5295,2.0137,SELL,2024-01-13 14:33:00,-2.2348,CLOSE,114.45,4
0x0000000000000000000000000000000000000017,ETH,2349.9199,0.4604,SELL,2024-01-13 20:32:00,0.5101,CLOSE,11.11,5
0x0000000000000000000000000000000000000026,DOGE,0.0807,0.7612,BUY,2024-01-13 02:21:00,0.3769,LIQUIDATION,-89.05,5
0x0000000000000000000000000000000000000028,SOL,100.9334,3.0272,SELL,2024-01-13 00:39:00,0.2978,OPEN,0.0,4
0x000000000000000000000000000000000000001e,SOL,98.6411,2.3434,SELL,2024-01-13 20:55:00,0.7552,OPEN,0.0,6
0x0000000000000000000000000000000000000022,ARB,1.1635,1.2452,BUY,2024-01-13 14:16:00,-2.7942,CLOSE,-120.75,7
0x0000000000000000000000000000000000000011,BTC,44593.957,3.1966,SELL,2024-01-14 01:25:00,0.8984,CLOSE,48.7,6
0x0000000000000000000000000000000000000005,ETH,2457.0105,10.409,SELL,2024-01-14 14:43:00,3.1005,OPEN,0.0,5
0x0000000000000000000000000000000000000023,BTC,45062.7321,0.1197,BUY,2024-01-14 03:12:00,2.2877,OPEN,0.0,6
0x0000000000000000000000000000000000000006,ETH,2392.0546,0.7296,SELL,2024-01-14 12:01:00,-0.5845,CLOSE,-70.03,2
0x000000000000000000000000000000000000001f,SOL,101.7881,0.9084,SELL,2024-01-14 15:34:00,-3.0351,OPEN,0.0,2
0x000000000000000000000000000000000000001e,ETH,2352.1903,0.6841,SELL,2024-01-14 22:05:00,-3.9341,CLOSE,99.5,6
0x0000000000000000000000000000000000000020,ETH,2346.375,0.2088,SELL,2024-01-14 16:40:00,0.7246,OPEN,0.0,8
0x0000000000000000000000000000000000000013,DOGE,0.0822,0.9331,SELL,2024-01-14 00:17:00,2.1412,CLOSE,123.13,3
0x0000000000000000000000000000000000000009,ETH,2394.9738,0.0643,BUY,2024-01-14 13:57:00,1.734,CLOSE,3.36,5
0x000000000000000000000000000000000000001e,BTC,43980.5979,2.4924,BUY,2024-01-14 01:11:00,-1.0145,CLOSE,-74.51,2
0x0000000000000000000000000000000000000012,SOL,98.6173,5.7786,BUY,2024-01-14 07:06:00,4.8583,OPEN,0.0,4
0x0000000000000000000000000000000000000028,ARB,1.2312,0.9396,SELL,2024-01-14 15:35:00,-1.134,OPEN,0.0,3
0x000000000000000000000000000000000000001c,DOGE,0.0753,1.0515,BUY,2024-01-14 22:51:00,0.6264,CLOSE,111.77,4
0x000000000000000000000000000000000000001d,ARB,1.1723,0.2015,BUY,2024-01-14 12:42:00,3.1356,OPEN,0.0,3
0x0000000000000000000000000000000000000016,ARB,1.1794,4.641,SELL,2024-01-15 04:19:00,0.681,OPEN,0.0,4
0x0000000000000000000000000000000000000017,SOL,99.89,0.9427,BUY,2024-01-15 20:30:00,2.4818,OPEN,0.0,3
0x0000000000000000000000000000000000000013,DOGE,0.0789,0.2613,SELL,2024-01-15 00:10:00,0.3704,CLOSE,-39.3,4
0x0000000000000000000000000000000000000015,ARB,1.2102,0.5258,BUY,2024-01-15 10:39:00,-1.354,OPEN,0.0,4
0x000000000000000000000000000000000000000b,DOGE,0.0814,12.505,BUY,2024-01-15 09:39:00,-1.4706,OPEN,0.0,5
0x0000000000000000000000000000000000000021,DOGE,0.0812,2.3175,SELL,2024-01-15 01:11:00,-1.6937,CLOSE,-183.15,2
0x0000000000000000000000000000000000000028,BTC,46124.657,6.919,SELL,2024-01-15 13:01:00,0.9564,OPEN,0.0,7
0x000000000000000000000000000000000000001d,ARB,1.2003,51.5259,BUY,2024-01-15 11:21:00,2.1175,CLOSE,-6878.09,2
0x0000000000000000000000000000000000000006,ARB,1.2456,2.2117,BUY,2024-01-15 03:20:00,-1.7621,OPEN,0.0,7
0x0000000000000000000000000000000000000028,SOL,98.5756,1.8289,SELL,2024-01-15 14:43:00,-0.4283,OPEN,0.0,4
0x0000000000000000000000000000000000000011,BTC,44315.8295,2.327,SELL,2024-01-15 21:22:00,-1.5157,LIQUIDATION,-357.89,4
0x0000000000000000000000000000000000000020,DOGE,0.0802,4.9988,BUY,2024-01-15 11:22:00,-4.8157,CLOSE,-174.5,5
0x0000000000000000000000000000000000000020,SOL,102.8371,0.0833,BUY,2024-01-15 05:07:00,-1.891,LIQUIDATION,-15.34,6
0x000000000000000000000000000000000000001d,SOL,100.4332,0.4815,BUY,2024-01-15 21:42:00,-2.0295,CLOSE,80.35,8
0x0000000000000000000000000000000000000013,ARB,1.1987,0.5072,SELL,2024-01-15 13:10:00,4.5568,LIQUIDATION,-73.26,3
0x000000000000000000000000000000000000001a,ETH,2315.6947,2.0429,BUY,2024-01-15 19:53:00,0.8224,LIQUIDATION,-108.45,4
0x0000000000000000000000000000000000000007,SOL,101.1975,0.5465,BUY,2024-01-15 21:53:00,-0.3111,CLOSE,-16.36,4
0x000000000000000000000000000000000000000b,BTC,45611.0382,1.3988,BUY,2024-01-16 21:28:00,0.1543,CLOSE,39.54,2
0x0000000000000000000000000000000000000013,BTC,44998.9679,0.6932,SELL,2024-01-16 05:41:00,0.6162,OPEN,0.0,2
0x0000000000000000000000000000000000000026,BTC,44972.6531,1.1547,SELL,2024-01-16 19:32:00,-1.9936,CLOSE,-39.99,2
0x0000000000000000000000000000000000000001,ARB,1.2016,1.878,BUY,2024-01-16 07:23:00,-1.5386,CLOSE,-74.04,3
0x0000000000000000000000000000000000000013,ARB,1.1937,4.7439,SELL,2024-01-16 03:36:00,0.3141,CLOSE,614.26,2
0x0000000000000000000000000000000000000011,ETH,2448.9305,25.1722,SELL,2024-01-16 07:23:00,1.1192,CLOSE,-965.4,5
0x0000000000000000000000000000000000000016,SOL,98.3729,3.1088,BUY,2024-01-16 00:42:00,2.5628,OPEN,0.0,3
0x000000000000000000000000000000000000000f,ETH,2391.4838,0.3241,SELL,2024-01-16 01:28:00,-1.2808,OPEN,0.0,5
0x0000000000000000000000000000000000000018,ETH,2360.7698,0.0888,SELL,2024-01-16 06:27:00,1.1247,LIQUIDATION,-15.7,1
0x0000000000000000000000000000000000000020,ARB,1.1907,0.3514,BUY,2024-01-16 09:58:00,0.282,CLOSE,6.12,2
0x0000000000000000000000000000000000000027,ETH,2476.2541,0.5881,BUY,2024-01-16 18:20:00,-0.2328,CLOSE,34.75,6
0x0000000000000000000000000000000000000003,DOGE,0.0778,5.5631,SELL,2024-01-16 04:43:00,0.3506,CLOSE,45.39,3
0x0000000000000000000000000000000000000001,ETH,2335.8372,0.1384,BUY,2024-01-16 17:12:00,2.2113,CLOSE,-22.41,7
0x000000000000000000000000000000000000001c,SOL,101.8434,0.0693,SELL,2024-01-17 00:03:00,-0.6469,OPEN,0.0,1
0x0000000000000000000000000000000000000022,SOL,98.1682,6.4312,SELL,2024-01-17 01:09:00,-1.0706,CLOSE,216.71,3
0x000000000000000000000000000000000000000c,DOGE,0.0816,2.7448,SELL,2024-01-17 23:53:00,2.889,CLOSE,132.11,6
0x0000000000000000000000000000000000000013,ETH,2482.1779,0.2025,SELL,2024-01-17 02:39:00,0.8488,CLOSE,-14.1,4
0x0000000000000000000000000000000000000010,DOGE,0.0785,11.6464,SELL,2024-01-17 22:42:00,-2.3478,CLOSE,-611.93,2
0x0000000000000000000000000000000000000017,DOGE,0.0812,0.3807,BUY,2024-01-17 15:19:00,-0.367,OPEN,0.0,3
0x000000000000000000000000000000000000001b,SOL,96.6604,0.3468,BUY,2024-01-17 16:27:00,1.1787,CLOSE,-12.46,3
0x0000000000000000000000000000000000000002,BTC,44764.7735,0.1812,SELL,2024-01-17 13:01:00,-0.0646,OPEN,0.0,2
0x0000000000000000000000000000000000000028,SOL,98.2213,8.6188,BUY,2024-01-17 16:59:00,1.7014,CLOSE,-978.32,2
0x0000000000000000000000000000000000000010,ETH,2474.8223,0.9739,BUY,2024-01-18 01:24:00,-1.4984,CLOSE,-54.88,4
0x0000000000000000000000000000000000000006,DOGE,0.0794,2.6625,SELL,2024-01-18 03:39:00,2.4635,OPEN,0.0,5
0x0000000000000000000000000000000000000009,DOGE,0.0774,0.5841,BUY,2024-01-18 12:09:00,-2.4201,OPEN,0.0,7
0x000000000000000000000000000000000000001f,BTC,44647.668,1.3618,SELL,2024-01-18 04:09:00,-2.7258,CLOSE,-50.96,2
0x0000000000000000000000000000000000000009,ARB,1.1676,1.0017,BUY,2024-01-18 12:57:00,0.7639,OPEN,0.0,9
0x0000000000000000000000000000000000000027,ARB,1.1803,0.5,SELL,2024-01-18 23:40:00,1.6429,CLOSE,-18.0,3
0x0000000000000000000000000000000000000004,BTC,45041.0548,1.0975,SELL,2024-01-18 07:17:00,-1.9799,CLOSE,25.91,4
0x000000000000000000000000000000000000001c,ARB,1.1992,4.2184,BUY,2024-01-18 23:10:00,0.0144,CLOSE,-170.8,6
0x000000000000000000000000000000000000001a,SOL,95.827,2.5806,SELL,2024-01-18 23:38:00,0.6248,OPEN,0.0,3
0x000000000000000000000000000000000000001e,SOL,101.8947,0.7081,SELL,2024-01-18 02:53:00,2.9733,CLOSE,67.43,4
0x0000000000000000000000000000000000000001,SOL,97.7609,1.0282,SELL,2024-01-19 04:47:00,4.5895,CLOSE,-76.93,5
0x0000000000000000000000000000000000000020,SOL,98.4694,0.0928,SELL,2024-01-19 21:13:00,-2.0228,LIQUIDATION,-6.41,4
0x000000000000000000000000000000000000000f,SOL,101.5182,0.4744,BUY,2024-01-19 01:17:00,-3.3484,CLOSE,4.32,5
0x0000000000000000000000000000000000000007,DOGE,0.0782,1.6977,BUY,2024-01-19 19:20:00,3.4063,CLOSE,125.03,3
0x0000000000000000000000000000000000000016,SOL,98.0092,14.7717,BUY,2024-01-19 06:24:00,-3.3445,CLOSE,970.9,4
0x0000000000000000000000000000000000000005,DOGE,0.0818,0.1598,SELL,2024-01-19 21:21:00,1.391,OPEN,0.0,3
0x0000000000000000000000000000000000000022,DOGE,0.0846,2.5805,SELL,2024-01-19 00:27:00,0.2551,CLOSE,114.66,4
0x0000000000000000000000000000000000000024,ARB,1.1946,4.1173,SELL,2024-01-19 21:12:00,-1.6296,OPEN,0.0,3
0x0000000000000000000000000000000000000025,SOL,100.6229,2.7633,BUY,2024-01-19 06:55:00,0.0829,CLOSE,-137.75,2
0x0000000000000000000000000000000000000012,ETH,2411.9171,0.2344,BUY,2024-01-19 19:23:00,-1.1058,CLOSE,11.06,5
0x000000000000000000000000000000000000001b,BTC,45211.8494,0.3359,SELL,2024-01-19 01:00:00,-4.1512,OPEN,0.0,3
0x000000000000000000000000000000000000001f,ETH,2395.8687,6.3651,BUY,2024-01-19 20:52:00,-0.1847,LIQUIDATION,-967.06,6
0x0000000000000000000000000000000000000010,ARB,1.169,1.6644,BUY,2024-01-19 03:13:00,-1.7044,CLOSE,-53.34,7
0x0000000000000000000000000000000000000013,ETH,2329.7872,7.4274,SELL,2024-01-20 05:18:00,-0.4016,OPEN,0.0,4
0x0000000000000000000000000000000000000012,DOGE,0.0798,2.7035,BUY,2024-01-20 04:01:00,-0.7954,OPEN,0.0,1
0x0000000000000000000000000000000000000021,DOGE,0.0781,9.2207,SELL,2024-01-20 09:06:00,1.0789,CLOSE,965.58,8
0x000000000000000000000000000000000000001a,ETH,2410.4115,0.516,SELL,2024-01-20 23:15:00,1.9578,CLOSE,-15.91,2
0x0000000000000000000000000000000000000020,SOL,97.2565,8.9554,SELL,2024-01-20 06:12:00,-0.2902,OPEN,0.0,2
0x000000000000000000000000000000000000000f,BTC,45117.7867,0.6795,BUY,2024-01-20 13:55:00,0.4298,OPEN,0.0,4
0x0000000000000000000000000000000000000021,BTC,43733.662,1.6348,SELL,2024-01-20 22:28:00,0.639,LIQUIDATION,-119.75,2
0x0000000000000000000000000000000000000018,ETH,2479.3736,0.5417,BUY,2024-01-20 23:55:00,0.0014,CLOSE,43.09,4
0x0000000000000000000000000000000000000009,DOGE,0.0797,2.6911,BUY,2024-01-20 16:17:00,-2.1878,CLOSE,-83.01,2
0x0000000000000000000000000000000000000020,DOGE,0.0814,1.9575,BUY,2024-01-20 19:35:00,1.6992,OPEN,0.0,6
0x0000000000000000000000000000000000000007,ARB,1.1914,11.5549,SELL,2024-01-20 07:28:00,-0.3175,OPEN,0.0,1
0x0000000000000000000000000000000000000027,ARB,1.1852,3.3304,SELL,2024-01-20 02:51:00,-0.233,CLOSE,-216.28,3
0x0000000000000000000000000000000000000004,DOGE,0.0827,0.5706,SELL,2024-01-20 03:39:00,-0.5253,LIQUIDATION,-150.11,5
0x0000000000000000000000000000000000000002,ETH,2383.8534,0.457,BUY,2024-01-20 07:01:00,-3.1673,OPEN,0.0,5
0x0000000000000000000000000000000000000024,SOL,98.7185,132.8529,SELL,2024-01-20 20:50:00,2.1689,LIQUIDATION,-9690.67,2
0x0000000000000000000000000000000000000013,ARB,1.1944,0.7325,BUY,2024-01-21 20:07:00,-1.4546,CLOSE,-29.71,6
0x0000000000000000000000000000000000000015,BTC,45120.6368,2.2007,BUY,2024-01-21 09:57:00,-1.7921,CLOSE,-0.72,4
0x0000000000000000000000000000000000000011,BTC,47236.473,7.4123,BUY,2024-01-21 04:18:00,0.6951,OPEN,0.0,3
0x0000000000000000000000000000000000000002,ARB,1.2021,0.8549,BUY,2024-01-21 10:59:00,-1.089,CLOSE,-74.1,2
0x0000000000000000000000000000000000000024,ETH,2328.7254,16.579,BUY,2024-01-21 05:37:00,-4.1302,CLOSE,-1126.86,4
0x0000000000000000000000000000000000000016,ARB,1.2007,1.7076,SELL,2024-01-21 20:56:00,0.036,LIQUIDATION,-132.55,3
0x0000000000000000000000000000000000000027,BTC,45425.3673,1.1781,BUY,2024-01-21 09:25:00,-0.8331,CLOSE,145.86,3
0x0000000000000000000000000000000000000019,SOL,102.2396,6.7737,BUY,2024-01-21 02:50:00,-0.4252,OPEN,0.0,3
0x0000000000000000000000000000000000000012,DOGE,0.0803,1.1141,SELL,2024-01-21 21:15:00,3.242,OPEN,0.0,8
0x0000000000000000000000000000000000000001,ARB,1.1973,0.3742,SELL,2024-01-21 02:25:00,0.3488,OPEN,0.0,2
0x0000000000000000000000000000000000000028,SOL,99.7913,2.6431,SELL,2024-01-21 23:11:00,0.3897,CLOSE,81.46,2
0x0000000000000000000000000000000000000009,DOGE,0.0804,4.3533,BUY,2024-01-22 14:47:00,2.2547,CLOSE,239.85,2
0x0000000000000000000000000000000000000024,DOGE,0.0809,0.3366,SELL,2024-01-22 12:48:00,-4.0149,CLOSE,-11.8,1
0x000000000000000000000000000000000000001b,DOGE,0.0806,2.7862,BUY,2024-01-22 00:27:00,-1.7987,LIQUIDATION,-493.11,2
0x0000000000000000000000000000000000000009,ARB,1.2273,1.0358,BUY,2024-01-22 00:06:00,0.4431,LIQUIDATION,-67.41,6
0x0000000000000000000000000000000000000008,DOGE,0.0786,0.2352,SELL,2024-01-22 22:11:00,-0.7451,LIQUIDATION,-15.67,2
0x0000000000000000000000000000000000000022,ARB,1.1952,2.1776,BUY,2024-01-22 14:27:00,-2.1684,OPEN,0.0,5
0x0000000000000000000000000000000000000010,ARB,1.2508,0.3585,SELL,2024-01-22 02:45:00,-0.1968,OPEN,0.0,3
0x0000000000000000000000000000000000000027,ETH,2430.5355,0.235,BUY,2024-01-22 14:39:00,0.077,OPEN,0.0,3
0x0000000000000000000000000000000000000022,BTC,46296.5266,14.0559,SELL,2024-01-22 16:21:00,0.5941,OPEN,0.0,5
0x000000000000000000000000000000000000000c,DOGE,0.0795,2.7297,SELL,2024-01-22 20:14:00,1.8627,CLOSE,-135.25,2
0x0000000000000000000000000000000000000013,DOGE,0.0829,1.886,SELL,2024-01-23 01:04:00,-0.3924,OPEN,0.0,3
0x000000000000000000000000000000000000000a,ETH,2367.7851,1.4642,BUY,2024-01-23 07:00:00,1.9514,OPEN,0.0,3
0x000000000000000000000000000000000000001c,BTC,44897.6353,1.7972,BUY,2024-01-23 10:18:00,-0.2653,CLOSE,86.32,1
0x0000000000000000000000000000000000000024,ETH,2459.1943,17.6034,BUY,2024-01-23 04:55:00,1.9455,OPEN,0.0,7
0x0000000000000000000000000000000000000015,ETH,2405.6572,0.7327,BUY,2024-01-23 08:39:00,-3.1432,OPEN,0.0,3
0x0000000000000000000000000000000000000003,BTC,46641.1423,1.2393,BUY,2024-01-23 18:18:00,1.0476,OPEN,0.0,3
0x0000000000000000000000000000000000000007,ETH,2459.0669,16.6773,SELL,2024-01-23 23:13:00,-0.1528,LIQUIDATION,-1200.17,5
0x0000000000000000000000000000000000000005,ETH,2392.9191,0.2503,SELL,2024-01-23 23:59:00,2.8702,LIQUIDATION,-38.16,4
0x0000000000000000000000000000000000000023,SOL,99.3054,0.5596,BUY,2024-01-23 06:59:00,1.1842,OPEN,0.0,3
0x0000000000000000000000000000000000000016,ETH,2451.6165,2.1229,SELL,2024-01-23 17:59:00,2.849,LIQUIDATION,-260.87,4
0x0000000000000000000000000000000000000026,SOL,98.7023,2.5916,BUY,2024-01-23 15:19:00,-1.5242,CLOSE,-128.25,6
0x0000000000000000000000000000000000000026,ARB,1.1674,0.4513,BUY,2024-01-23 11:57:00,-2.6419,OPEN,0.0,3
0x0000000000000000000000000000000000000011,ARB,1.149,4.1038,BUY,2024-01-23 01:43:00,3.0183,CLOSE,477.45,3
0x000000000000000000000000000000000000000f,ETH,2429.0691,0.9696,BUY,2024-01-23 23:01:00,2.4132,CLOSE,-32.28,3
0x0000000000000000000000000000000000000004,ETH,2326.6959,4.9088,BUY,2024-01-23 05:03:00,-2.2842,CLOSE,-343.34,2
0x0000000000000000000000000000000000000004,BTC,45026.0342,0.4212,BUY,2024-01-24 02:16:00,-1.7857,OPEN,0.0,7
0x0000000000000000000000000000000000000002,BTC,46098.2546,0.4529,BUY,2024-01-24 06:12:00,1.8639,OPEN,0.0,5
0x000000000000000000000000000000000000000c,DOGE,0.0818,0.3425,SELL,2024-01-24 06:52:00,0.261,CLOSE,-55.89,2
0x000000000000000000000000000000000000000a,ETH,2317.9911,0.1558,SELL,2024-01-24 06:38:00,-0.4981,CLOSE,-1.97,3
0x0000000000000000000000000000000000000011,DOGE,0.0773,5.0092,BUY,2024-01-24 07:36:00,-2.9956,OPEN,0.0,5
0x0000000000000000000000000000000000000021,ETH,2399.881,6.2929,BUY,2024-01-24 01:27:00,0.383,OPEN,0.0,3
0x0000000000000000000000000000000000000002,DOGE,0.0786,1.4055,BUY,2024-01-24 12:26:00,1.6984,OPEN,0.0,4
0x000000000000000000000000000000000000001a,ETH,2427.6434,1.3781,BUY,2024-01-24 18:38:00,-1.8054,OPEN,0.0,4
0x0000000000000000000000000000000000000004,SOL,101.8939,6.0259,SELL,2024-01-24 17:58:00,1.8856,OPEN,0.0,5
0x0000000000000000000000000000000000000001,SOL,98.917,1.5129,BUY,2024-01-24 09:49:00,-4.9961,CLOSE,-137.18,5
0x000000000000000000000000000000000000000c,ARB,1.2154,1.2213,SELL,2024-01-24 15:00:00,-2.4203,LIQUIDATION,-179.5,7
0x0000000000000000000000000000000000000010,DOGE,0.0798,5.2634,BUY,2024-01-24 05:45:00,1.0586,CLOSE,387.72,2
0x0000000000000000000000000000000000000019,SOL,97.2861,2.155,SELL,2024-01-24 15:08:00,-0.425,OPEN,0.0,5
0x000000000000000000000000000000000000000f,ETH,2456.5895,0.9103,SELL,2024-01-24 15:37:00,2.2993,CLOSE,-41.7,2
0x000000000000000000000000000000000000001c,DOGE,0.0805,1.5299,BUY,2024-01-24 08:52:00,-2.1928,CLOSE,50.9,7
0x000000000000000000000000000000000000001b,BTC,45985.1182,2.4298,BUY,2024-01-24 15:19:00,1.2754,CLOSE,234.97,5
0x0000000000000000000000000000000000000001,BTC,45404.9102,3.5155,BUY,2024-01-24 12:00:00,-1.267,OPEN,0.0,4
0x0000000000000000000000000000000000000018,ETH,2367.6821,0.7644,BUY,2024-01-24 03:42:00,2.552,LIQUIDATION,-44.35,5
0x0000000000000000000000000000000000000005,SOL,97.9386,0.4713,BUY,2024-01-24 04:47:00,-0.5886,LIQUIDATION,-39.48,4
0x000000000000000000000000000000000000000f,ETH,2411.871,0.2727,BUY,2024-01-24 15:57:00,-3.6771,CLOSE,16.57,4
0x0000000000000000000000000000000000000016,SOL,102.6933,0.363,BUY,2024-01-25 15:59:00,-0.1062,OPEN,0.0,5
0x000000000000000000000000000000000000001f,SOL,98.898,0.4668,BUY,2024-01-25 13:58:00,-1.0513,OPEN,0.0,1
0x0000000000000000000000000000000000000021,SOL,101.4849,0.7671,SELL,2024-01-25 22:11:00,3.8904,CLOSE,-68.44,4
0x0000000000000000000000000000000000000023,DOGE,0.0811,1.4991,BUY,2024-01-25 09:28:00,-2.6701,OPEN,0.0,6
0x000000000000000000000000000000000000000f,DOGE,0.0783,2.3024,SELL,2024-01-25 15:24:00,-0.4886,CLOSE,-69.98,4
0x0000000000000000000000000000000000000026,DOGE,0.0807,0.4342,SELL,2024-01-25 04:30:00,1.5113,OPEN,0.0,3
0x0000000000000000000000000000000000000009,ETH,2328.8164,1.8868,SELL,2024-01-25 02:45:00,-1.6249,CLOSE,-41.59,3
0x0000000000000000000000000000000000000004,BTC,44695.1841,1.341,BUY,2024-01-25 17:12:00,1.4511,OPEN,0.0,2
0x0000000000000000000000000000000000000005,ETH,2406.5602,0.6548,SELL,2024-01-25 12:02:00,1.0916,CLOSE,24.74,3
0x000000000000000000000000000000000000001a,BTC,43045.5857,0.4222,SELL,2024-01-25 11:21:00,-0.6032,CLOSE,-56.79,6
0x000000000000000000000000000000000000001e,ETH,2403.8948,1.7886,BUY,2024-01-25 22:26:00,-1.1274,CLOSE,-299.76,5
0x0000000000000000000000000000000000000028,ETH,2419.9331,1.2368,BUY,2024-01-25 11:07:00,0.7125,CLOSE,-6.55,5
0x0000000000000000000000000000000000000005,ETH,2460.5529,14.9496,SELL,2024-01-25 10:22:00,2.9438,OPEN,0.0,2
0x0000000000000000000000000000000000000021,SOL,97.0706,7.9867,SELL,2024-01-25 07:27:00,1.2746,OPEN,0.0,7
0x000000000000000000000000000000000000000a,BTC,46454.67,3.769,BUY,2024-01-25 12:20:00,-1.0371,OPEN,0.0,7
0x0000000000000000000000000000000000000009,ARB,1.1929,0.5358,SELL,2024-01-26 16:18:00,1.9264,CLOSE,-19.63,1
0x0000000000000000000000000000000000000003,ETH,2391.4247,0.1799,BUY,2024-01-26 08:01:00,-1.7518,OPEN,0.0,2
0x0000000000000000000000000000000000000025,DOGE,0.0797,9.6335,SELL,2024-01-26 09:40:00,-1.3044,LIQUIDATION,-1078.56,3
0x0000000000000000000000000000000000000010,ETH,2322.9554,0.3585,BUY,2024-01-26 02:57:00,1.9026,LIQUIDATION,-55.85,1
0x000000000000000000000000000000000000000e,BTC,45474.2081,0.2738,SELL,2024-01-26 11:35:00,1.9189,OPEN,0.0,6
0x000000000000000000000000000000000000001c,DOGE,0.0808,3.181,BUY,2024-01-26 00:38:00,-2.3552,LIQUIDATION,-172.13,4
0x000000000000000000000000000000000000001e,DOGE,0.0801,1.1874,BUY,2024-01-26 05:19:00,4.2247,LIQUIDATION,-259.61,4
0x0000000000000000000000000000000000000019,ETH,2342.9298,1.5529,BUY,2024-01-26 04:33:00,1.1128,CLOSE,-6.57,5
0x0000000000000000000000000000000000000016,DOGE,0.075,1.924,BUY,2024-01-26 12:41:00,-1.653,CLOSE,-36.96,4
0x0000000000000000000000000000000000000027,BTC,44885.0897,1.8154,SELL,2024-01-26 17:14:00,-0.2567,LIQUIDATION,-97.19,2
0x0000000000000000000000000000000000000024,BTC,45996.8088,0.6644,BUY,2024-01-26 17:28:00,-0.8239,OPEN,0.0,4
0x0000000000000000000000000000000000000017,DOGE,0.0771,0.1157,SELL,2024-01-26 00:38:00,-1.1361,CLOSE,-4.46,5
0x0000000000000000000000000000000000000028,ETH,2451.6087,44.9819,BUY,2024-01-26 03:09:00,-0.6112,OPEN,0.0,4
0x000000000000000000000000000000000000000a,DOGE,0.0798,0.3617,BUY,2024-01-26 07:11:00,0.9724,OPEN,0.0,2
